schema_version,run_id,dataset_id,method_id,model,retriever_id,retriever,params_hash,method_params_json,llm_temperature,llm_max_tokens,metric,value,num_queries,total_time_seconds,querygym_version,run_file_path
1,b9b57b08a675ecb0,beir-v1.0.0-trec-news,query2doc,openai/gpt-4.1-nano,splade-pp,SPLADE++,5e04bb35,"{""mode"":""cot"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4053,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2doc/openai/gpt-4.1-nano/splade-pp/5e04bb35.json
1,b9b57b08a675ecb0,beir-v1.0.0-trec-news,query2doc,openai/gpt-4.1-nano,splade-pp,SPLADE++,5e04bb35,"{""mode"":""cot"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4554,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2doc/openai/gpt-4.1-nano/splade-pp/5e04bb35.json
1,bae3507a2c36c1f0,beir-v1.0.0-trec-news,query2doc,openai/gpt-4.1-nano,splade-pp,SPLADE++,a5413fcf,"{""mode"":""zs"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4055,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2doc/openai/gpt-4.1-nano/splade-pp/a5413fcf.json
1,bae3507a2c36c1f0,beir-v1.0.0-trec-news,query2doc,openai/gpt-4.1-nano,splade-pp,SPLADE++,a5413fcf,"{""mode"":""zs"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4651,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2doc/openai/gpt-4.1-nano/splade-pp/a5413fcf.json
1,74ba81f36dac7916,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,eaea15f7,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4509,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/eaea15f7.json
1,74ba81f36dac7916,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,eaea15f7,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5067,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/bge-base-en-v1.5/eaea15f7.json
1,ffa251db10b65250,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,bedaf076,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4484,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/bm25/bedaf076.json
1,ffa251db10b65250,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,bm25,BM25,bedaf076,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5647,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/bm25/bedaf076.json
1,a15ecec4d8254e3c,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,eaea15f7,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4076,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/splade-pp/eaea15f7.json
1,a15ecec4d8254e3c,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-72B-Instruct,splade-pp,SPLADE++,eaea15f7,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4799,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-72B-Instruct/splade-pp/eaea15f7.json
1,88cca24afe966023,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,65cb4460,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4454,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/65cb4460.json
1,88cca24afe966023,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,bge-base-en-v1.5,BGE-base-en-v1.5,65cb4460,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4967,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/bge-base-en-v1.5/65cb4460.json
1,9a103d83631d9cae,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d1a9f548,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4503,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/bm25/d1a9f548.json
1,9a103d83631d9cae,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,bm25,BM25,d1a9f548,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5824,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/bm25/d1a9f548.json
1,2583e6668c775333,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,65cb4460,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4073,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/splade-pp/65cb4460.json
1,2583e6668c775333,beir-v1.0.0-trec-news,query2e,Qwen/Qwen2.5-7B-Instruct,splade-pp,SPLADE++,65cb4460,"{""judge_rel_mode"":""positive"",""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4888,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/Qwen/Qwen2.5-7B-Instruct/splade-pp/65cb4460.json
1,f040007afcf50388,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4448,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/bge-base-en-v1.5/499b9be1.json
1,f040007afcf50388,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,bge-base-en-v1.5,BGE-base-en-v1.5,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4848,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/bge-base-en-v1.5/499b9be1.json
1,6e63b6a8bd5c7bac,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,bm25,BM25,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4633,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/bm25/499b9be1.json
1,6e63b6a8bd5c7bac,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,bm25,BM25,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5807,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/bm25/499b9be1.json
1,aab784facc4eecd2,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,splade-pp,SPLADE++,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4206,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/splade-pp/499b9be1.json
1,aab784facc4eecd2,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1,splade-pp,SPLADE++,499b9be1,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4992,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1/splade-pp/499b9be1.json
1,c5f4070fafaa02e8,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4504,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/bge-base-en-v1.5/250cf4e6.json
1,c5f4070fafaa02e8,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,bge-base-en-v1.5,BGE-base-en-v1.5,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5018,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/bge-base-en-v1.5/250cf4e6.json
1,769a2fbb87682377,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,bm25,BM25,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4557,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/bm25/250cf4e6.json
1,769a2fbb87682377,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,bm25,BM25,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.5827,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/bm25/250cf4e6.json
1,cb48ef9af82a4711,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,splade-pp,SPLADE++,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,ndcg_cut_10,0.4086,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/splade-pp/250cf4e6.json
1,cb48ef9af82a4711,beir-v1.0.0-trec-news,query2e,openai/gpt-4.1-nano,splade-pp,SPLADE++,250cf4e6,"{""num_examples"":4,""train_split"":""train""}",1.0,128,recall_100,0.4906,57,0.0,legacy-backfill,reproducibility/data/runs/beir-v1.0.0-trec-news/query2e/openai/gpt-4.1-nano/splade-pp/250cf4e6.json
1,7c1cce7122beebf6,bright-biology,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.3195,103,402.79866552352905,0.1.0,reproducibility/data/runs/bright-biology/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,7c1cce7122beebf6,bright-biology,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,recall_100,0.6298,103,402.79866552352905,0.1.0,reproducibility/data/runs/bright-biology/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,e5a833fa747c161f,bright-biology,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,ndcg_cut_10,0.3977,103,1049.7969453334808,0.1.0,reproducibility/data/runs/bright-biology/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,e5a833fa747c161f,bright-biology,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,recall_100,0.6909,103,1049.7969453334808,0.1.0,reproducibility/data/runs/bright-biology/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,76e810b8eb5f0537,bright-biology,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,ndcg_cut_10,0.4244,103,2267.5043773651123,0.1.0,reproducibility/data/runs/bright-biology/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,76e810b8eb5f0537,bright-biology,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,recall_100,0.722,103,2267.5043773651123,0.1.0,reproducibility/data/runs/bright-biology/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,cef3bf25087012f0,bright-biology,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.3152,103,1464.1862576007843,0.1.0,reproducibility/data/runs/bright-biology/lamer/openai/gpt-4.1/bm25/226155a3.json
1,cef3bf25087012f0,bright-biology,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,recall_100,0.6602,103,1464.1862576007843,0.1.0,reproducibility/data/runs/bright-biology/lamer/openai/gpt-4.1/bm25/226155a3.json
1,637d83db81caa400,bright-biology,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,ndcg_cut_10,0.4753,103,1356.008196592331,0.1.0,reproducibility/data/runs/bright-biology/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,637d83db81caa400,bright-biology,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,recall_100,0.7928,103,1356.008196592331,0.1.0,reproducibility/data/runs/bright-biology/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,b2cc3b6a56d2ffee,bright-biology,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,ndcg_cut_10,0.2667,103,669.1321349143982,0.1.0,reproducibility/data/runs/bright-biology/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,b2cc3b6a56d2ffee,bright-biology,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,recall_100,0.5964,103,669.1321349143982,0.1.0,reproducibility/data/runs/bright-biology/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,44b8a33befeab1c7,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,ndcg_cut_10,0.2515,103,218.5179738998413,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,44b8a33befeab1c7,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,recall_100,0.5048,103,218.5179738998413,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,7f69d36cb68b0874,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,69871a67,"{""collection_path"":""biology/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""biology/train_qrels.txt"",""train_queries_path"":""biology/train_queries.tsv""}",1.0,128,ndcg_cut_10,0.2578,103,229.56084942817688,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/69871a67.json
1,7f69d36cb68b0874,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,69871a67,"{""collection_path"":""biology/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""biology/train_qrels.txt"",""train_queries_path"":""biology/train_queries.tsv""}",1.0,128,recall_100,0.5448,103,229.56084942817688,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/69871a67.json
1,c87b5015a0276952,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,aa7fee04,"{""mode"":""zs""}",1.0,128,ndcg_cut_10,0.2545,103,269.10364508628845,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/aa7fee04.json
1,c87b5015a0276952,bright-biology,query2doc,openai/gpt-4.1,bm25,BM25,aa7fee04,"{""mode"":""zs""}",1.0,128,recall_100,0.5187,103,269.10364508628845,0.1.0,reproducibility/data/runs/bright-biology/query2doc/openai/gpt-4.1/bm25/aa7fee04.json
1,860c40112f5d7ffb,bright-biology,query2e,openai/gpt-4.1,bm25,BM25,edce8c2a,{},1.0,128,ndcg_cut_10,0.2392,103,229.55701565742493,0.1.0,reproducibility/data/runs/bright-biology/query2e/openai/gpt-4.1/bm25/edce8c2a.json
1,860c40112f5d7ffb,bright-biology,query2e,openai/gpt-4.1,bm25,BM25,edce8c2a,{},1.0,128,recall_100,0.5222,103,229.55701565742493,0.1.0,reproducibility/data/runs/bright-biology/query2e/openai/gpt-4.1/bm25/edce8c2a.json
1,3dc57ec11f0d1d02,bright-earth-science,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.4554,116,519.0654728412628,0.1.0,reproducibility/data/runs/bright-earth-science/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,3dc57ec11f0d1d02,bright-earth-science,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,recall_100,0.7661,116,519.0654728412628,0.1.0,reproducibility/data/runs/bright-earth-science/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,65f9252f550a129e,bright-earth-science,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,ndcg_cut_10,0.4393,116,1006.7276303768158,0.1.0,reproducibility/data/runs/bright-earth-science/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,65f9252f550a129e,bright-earth-science,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,recall_100,0.7108,116,1006.7276303768158,0.1.0,reproducibility/data/runs/bright-earth-science/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,f1f658f18ba85fad,bright-earth-science,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,ndcg_cut_10,0.4711,116,2717.1526398658752,0.1.0,reproducibility/data/runs/bright-earth-science/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,f1f658f18ba85fad,bright-earth-science,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,recall_100,0.723,116,2717.1526398658752,0.1.0,reproducibility/data/runs/bright-earth-science/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,0d69728b8960719b,bright-earth-science,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.4075,116,1367.0084028244019,0.1.0,reproducibility/data/runs/bright-earth-science/lamer/openai/gpt-4.1/bm25/226155a3.json
1,0d69728b8960719b,bright-earth-science,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,recall_100,0.7024,116,1367.0084028244019,0.1.0,reproducibility/data/runs/bright-earth-science/lamer/openai/gpt-4.1/bm25/226155a3.json
1,b6ab78e9519661fb,bright-earth-science,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,ndcg_cut_10,0.5018,116,1341.4812664985657,0.1.0,reproducibility/data/runs/bright-earth-science/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,b6ab78e9519661fb,bright-earth-science,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,recall_100,0.7682,116,1341.4812664985657,0.1.0,reproducibility/data/runs/bright-earth-science/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,41d717c8eb1f5665,bright-earth-science,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,ndcg_cut_10,0.3852,116,737.5944316387177,0.1.0,reproducibility/data/runs/bright-earth-science/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,41d717c8eb1f5665,bright-earth-science,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,recall_100,0.6901,116,737.5944316387177,0.1.0,reproducibility/data/runs/bright-earth-science/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,b8590a1849171265,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,ndcg_cut_10,0.3757,116,244.98926496505737,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,b8590a1849171265,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,recall_100,0.6785,116,244.98926496505737,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,405463dc1d075900,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,97412198,"{""collection_path"":""earth-science/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""earth-science/train_qrels.txt"",""train_queries_path"":""earth-science/train_queries.tsv""}",1.0,128,ndcg_cut_10,0.3678,116,248.85952377319336,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/97412198.json
1,405463dc1d075900,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,97412198,"{""collection_path"":""earth-science/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""earth-science/train_qrels.txt"",""train_queries_path"":""earth-science/train_queries.tsv""}",1.0,128,recall_100,0.6745,116,248.85952377319336,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/97412198.json
1,a03bbe88292019d3,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,aa7fee04,"{""mode"":""zs""}",1.0,128,ndcg_cut_10,0.3798,116,310.53877544403076,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/aa7fee04.json
1,a03bbe88292019d3,bright-earth-science,query2doc,openai/gpt-4.1,bm25,BM25,aa7fee04,"{""mode"":""zs""}",1.0,128,recall_100,0.7008,116,310.53877544403076,0.1.0,reproducibility/data/runs/bright-earth-science/query2doc/openai/gpt-4.1/bm25/aa7fee04.json
1,43e0636ed599675c,bright-earth-science,query2e,openai/gpt-4.1,bm25,BM25,edce8c2a,{},1.0,128,ndcg_cut_10,0.3755,116,251.64200925827026,0.1.0,reproducibility/data/runs/bright-earth-science/query2e/openai/gpt-4.1/bm25/edce8c2a.json
1,43e0636ed599675c,bright-earth-science,query2e,openai/gpt-4.1,bm25,BM25,edce8c2a,{},1.0,128,recall_100,0.6721,116,251.64200925827026,0.1.0,reproducibility/data/runs/bright-earth-science/query2e/openai/gpt-4.1/bm25/edce8c2a.json
1,bde9c554d1d33452,bright-economics,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.209,103,445.4520752429962,0.1.0,reproducibility/data/runs/bright-economics/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,bde9c554d1d33452,bright-economics,csqe,openai/gpt-4.1,bm25,BM25,e1bfc505,"{""retrieval_k"":10}",1.0,128,recall_100,0.4824,103,445.4520752429962,0.1.0,reproducibility/data/runs/bright-economics/csqe/openai/gpt-4.1/bm25/e1bfc505.json
1,6657b32e3734d879,bright-economics,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,ndcg_cut_10,0.2215,103,1065.6426231861115,0.1.0,reproducibility/data/runs/bright-economics/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,6657b32e3734d879,bright-economics,genqr,openai/gpt-4.1,bm25,BM25,bb1e250c,{},1.0,128,recall_100,0.5507,103,1065.6426231861115,0.1.0,reproducibility/data/runs/bright-economics/genqr/openai/gpt-4.1/bm25/bb1e250c.json
1,08a6536d55f00bfb,bright-economics,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,ndcg_cut_10,0.2305,103,2600.7073028087616,0.1.0,reproducibility/data/runs/bright-economics/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,08a6536d55f00bfb,bright-economics,genqr_ensemble,openai/gpt-4.1,bm25,BM25,7708261b,{},1.0,128,recall_100,0.5515,103,2600.7073028087616,0.1.0,reproducibility/data/runs/bright-economics/genqr_ensemble/openai/gpt-4.1/bm25/7708261b.json
1,fa33e01bf4892518,bright-economics,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,ndcg_cut_10,0.1967,103,1108.433720111847,0.1.0,reproducibility/data/runs/bright-economics/lamer/openai/gpt-4.1/bm25/226155a3.json
1,fa33e01bf4892518,bright-economics,lamer,openai/gpt-4.1,bm25,BM25,226155a3,"{""retrieval_k"":10}",1.0,128,recall_100,0.46,103,1108.433720111847,0.1.0,reproducibility/data/runs/bright-economics/lamer/openai/gpt-4.1/bm25/226155a3.json
1,3250997c13e8c3c1,bright-economics,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,ndcg_cut_10,0.2964,103,1049.6034679412842,0.1.0,reproducibility/data/runs/bright-economics/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,3250997c13e8c3c1,bright-economics,mugi,openai/gpt-4.1,bm25,BM25,ac7a6551,{},1.0,128,recall_100,0.5592,103,1049.6034679412842,0.1.0,reproducibility/data/runs/bright-economics/mugi/openai/gpt-4.1/bm25/ac7a6551.json
1,7fe45f155d9242c4,bright-economics,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,ndcg_cut_10,0.1847,103,595.5306468009949,0.1.0,reproducibility/data/runs/bright-economics/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,7fe45f155d9242c4,bright-economics,qa_expand,openai/gpt-4.1,bm25,BM25,19dde16a,{},1.0,128,recall_100,0.4392,103,595.5306468009949,0.1.0,reproducibility/data/runs/bright-economics/qa_expand/openai/gpt-4.1/bm25/19dde16a.json
1,034c2f04fbb891e0,bright-economics,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,ndcg_cut_10,0.1843,103,259.2823107242584,0.1.0,reproducibility/data/runs/bright-economics/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,034c2f04fbb891e0,bright-economics,query2doc,openai/gpt-4.1,bm25,BM25,5ea0f26f,"{""mode"":""cot""}",1.0,128,recall_100,0.4504,103,259.2823107242584,0.1.0,reproducibility/data/runs/bright-economics/query2doc/openai/gpt-4.1/bm25/5ea0f26f.json
1,1f9f9543ff213639,bright-economics,query2doc,openai/gpt-4.1,bm25,BM25,7cbb7af3,"{""collection_path"":""economics/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""economics/train_qrels.txt"",""train_queries_path"":""economics/train_queries.tsv""}",1.0,128,ndcg_cut_10,0.1791,103,226.3765790462494,0.1.0,reproducibility/data/runs/bright-economics/query2doc/openai/gpt-4.1/bm25/7cbb7af3.json
1,1f9f9543ff213639,bright-economics,query2doc,openai/gpt-4.1,bm25,BM25,7cbb7af3,"{""collection_path"":""economics/collection.tsv"",""dataset_type"":""generic"",""mode"":""fs"",""num_examples"":4,""train_qrels_path"":""economics/train_qrels.txt"",""train_queries_path"":""economics/train_queries.tsv""}",1.0,128,recall_100,0.4256,103,226.3765790462494,0.1.0,reproducibility/data/runs/bright-economics/query2doc/openai/gpt-4.1/bm25/7cbb7af3.json
1,714c5e64a31e0da7,bright-economics,query2doc,openai/gpt-4.1,bm25,BM25,aa7fee04,"{""mode"":""zs""}",1.0,128,ndcg_cut_10,0.1718,103,253.42602586746216,0.1.0,reproducibility/data/runs/bright-economics/query2doc/openai/gpt-4.1/bm25/aa7fee04.json
